,pubdate,author,title,label,Teksbersih
461,6/28/2022 20:43,Chillyicy_,"Beli minyak goreng pakai peduli lindungi atau KTP ni pake KTP mau beli apa mau ngutang sih elah, ribet amat dah. Beli Pertamina pakai aplikasi juga. Nih org org atas lagi pada haha hihi bisa beli korden branded lagi.  Ni ada gak sih Mbah dukun yang suka rela nyantet. Muak saya.",negatif,beli minyak goreng pakai peduli lindung ktp ni pake ktp beli ngutang sih elah ribet dah beli pertamina pakai aplikasi nih org org haha hihi beli korden branded ni gak sih mbah dukun suka rela nyantet muak
462,6/28/2022 20:43,radita_vie,Brand Pertamina dipandang kuat karena mampu memberikan manfaat secara fungsional dan emosional kepada para pelanggan https://t.co/fHLcfmJVk0,positif,brand pertamina pandang kuat manfaat fungsional emosional langgan
463,6/28/2022 20:43,JongosDon,@energitodayID @pertamina @KemenBUMN mulai 1 juli Pertamina Patra Niaga lakukan ujicobanya.,netral,juli pertamina patra niaga laku ujicobanya
464,6/28/2022 20:43,nabilamaul3,@small_MOFO Boro boro my pertamina. Kadang aja pom gabisa melakukan pembayaran make Kartu / cashless. Skrg mlh make aplikasi segala ckckck,netral,boro boro my pertamina kadang aja pom gabisa bayar make kartu cashless skrg mlh make aplikasi ckckck
465,6/28/2022 20:42,ririn_vie,Kami masyarakat Indonesia sangat bangga dengan Pertamina . Terus lakukan yang terbaik agar kedepannya dapat lebih baik lagi https://t.co/t8CyREoz3E,positif,masyarakat indonesia bangga pertamina laku baik depan
466,6/28/2022 20:42,kasablanka____,@Hasbil_Lbs @pertamina @DPR_RI Jawab oi @pertamina,netral,oi
467,6/28/2022 20:42,wulanSM,Keren sekali yaa Pertamina berhasil masuk dalam Top 10 Strongest Oil &amp; Gas Brand pada peringkat 6 versi Brand Finance https://t.co/kBJqeatLiI,positif,keren yaa pertamina hasil masuk top strongest oil amp gas brand peringkat versi brand finance
468,6/28/2022 20:41,Imron_hamzah92,@detikinet Berarti sejak 2005 kita di prank oleh pertamina dengan adanya larangan menggunakan hp saat di SPBU wkwkwk..,netral,prank pertamina larang hp spbu wkwkwk
469,6/28/2022 20:41,ArhamMa81274777,@energitodayID @pertamina @KemenBUMN Tidak ribet dan mudah. Daftarkan segera kendaraan kita,negatif,ribet mudah daftar kendara
470,6/28/2022 20:41,ArhamMa81274777,@energitodayID @pertamina @KemenBUMN Akan terfilter secara otimatis nantinya. Mari kita sukseskan !,netral,filter otimatis mari sukses
471,6/28/2022 20:41,G_Junaidi,2 hari lagi menjelang isi bensin pakai apps pertamina.,netral,jelang isi bensin pakai apps pertamina
472,6/28/2022 20:40,JuribiUlfi,Pencapaian luar biasa yang berhasil diraih oleh Pertamina . Semoga kedepannya dapat lebih baik lagi https://t.co/Ss7bXZDKnC,positif,capai hasil raih pertamina moga depan
473,6/28/2022 20:40,xphrtll,@small_MOFO @eggyyy_ My pertamina engga ramah untuk org tua yg gaptek. Pemerintah 👎🏼,positif,my pertamina engga ramah org tua yg gaptek perintah
474,6/28/2022 20:40,eddybroadcaster,"Sedih.. Negara di kelola secara amatir an, sembarangan, https://t.co/XoNjH3qxqd,serampangan..aplikasi  Pertamina itu tidak  logis..membahayakan,tdk melihat kondisi rakyat...harus di tolak...masyarakat jangan diam klo ada instansi bikin aturan yg menyusahkan,sak karepe dewe 👎👎 https://t.co/Mo5lnq533y",negatif,sedih negara kelola amatir an sembarang pertamina logis bahaya tdk kondisi rakyat tolak masyarakat diam klo instansi bikin atur yg susah sak karepe dewe
475,6/28/2022 20:39,genie037,█▓▒🇲🇨░🇲🇨░🇲🇨░░🇲🇨▒▓▒▓▓▒▓▒▓█  Pertamina Ungkap strategi cegah kebocoran penyaluran BBM subsidi  █▓▒░🇲🇨░🇲🇨░▒▓░▒▓░▒▓░▒▓░▒▓█ #SolusiUntukMembangunRI #SolusiUntukMembangunRI https://t.co/z1BWGaHsXE,netral,pertamina strategi cegah bocor salur bbm subsidi solusiuntukmembangunri solusiuntukmembangunri
476,6/28/2022 20:39,ArhamMa81274777,@energitodayID @pertamina @KemenBUMN Menggagumkan sekali Pertamina,netral,menggagumkan pertamina
477,6/28/2022 20:39,egyptmoses911,█▓▒🇲🇨░🇲🇨░🇲🇨░░🇲🇨▒▓▒▓▓▒▓▒▓█  Pertamina Ungkap strategi cegah kebocoran penyaluran BBM subsidi  █▓▒░🇲🇨░🇲🇨░▒▓░▒▓░▒▓░▒▓░▒▓█ #SolusiUntukMembangunRI #SolusiUntukMembangunRI https://t.co/XnvEwQpt0v,netral,pertamina strategi cegah bocor salur bbm subsidi solusiuntukmembangunri solusiuntukmembangunri
478,6/28/2022 20:38,bucks50195,@JordannyAretas @pertamina harus bawa tower sndiri bang 🤣,netral,bawa tower sndiri bang
479,6/28/2022 20:38,ArhamMa81274777,@energitodayID @pertamina @KemenBUMN Ingat ya masyarakat. BBM bersubsidi hanya untuk yg berhak dan pantas saja menurut aturan yg berlaku,positif,ya masyarakat bbm subsidi yg hak atur yg laku
480,6/28/2022 20:38,ArdiSiniAja,@Hasbil_Lbs @pertamina @DPR_RI Tiati ntar kena ETLE di spbu lho 😁 #jebakan,negatif,tiati ntar kena etle spbu lho jebak
481,6/28/2022 20:38,Najib_al,@ndorokakung Lah aku habis uninstall ndoro...gara2 gak semua SPBU menawarkan itu jadi kita mesti tanya ada my pertamina? Dan lagi sering erorr...,netral,habis uninstall ndoro gara gak spbu tawar mesti my pertamina erorr
482,6/28/2022 20:37,azirizky,Sekelas pertamina 🤣🤣🤣 Tolong pak @erickthohir anak buahnya ini 🤣🤣 https://t.co/2i1ZMctaZX,netral,kelas pertamina tolong anak buah
483,6/28/2022 20:37,putrizahir93,"Mba nya jgn samain bank sm pertamina, kenapa org2 bilang ini ""ribet"" ya salah satunya ga efisien aja buat supir2 yg butuhkerja cepat apalagi udh tua dan hp nya ga support utk download2 apps. https://t.co/NcERZz6I3D",netral,mba nya jgn samain bank sm pertamina org bilang ribet ya salah satu ga efisien aja supir yg butuhkerja cepat udh tua hp nya ga support utk download apps
484,6/28/2022 20:37,ghea_cans,PT Pertamina Patra Niaga membuka proses pendaftaran untuk membeli BBM jenis Pertalite dan Solar mulai 1 Juli 2022 https://t.co/mGpKmMsRkH,netral,pt pertamina patra niaga buka proses daftar beli bbm jenis pertalite solar juli
485,6/28/2022 20:37,KingQue70118970,"@erickthohir @IndonesiaGaruda Negara makin kesini makin menyulitkan warganya sendiri, semakin banyak aturan yang gak bisa dipikir pakai logika, kemarin sandal jepit sekarang pertamina besok apa lagi, miris lihat pemerintah semakin kesini, rakyat kecil makin susah. https://t.co/gTmONdmOOw",negatif,negara kesini sulit warga atur gak pikir pakai logika kemarin sandal jepit pertamina besok miris lihat perintah kesini rakyat susah
486,6/28/2022 20:37,rahmadalfhito,"Gw mau² aja yekan pake my pertamina, 1 syarat ada promo nya 1 bulan 2x gitu atau 4x, lumayan potongan harga 5ribupun😁",positif,gw aja yekan pake my pertamina syarat promo nya gitu lumayan potong harga ribu
487,6/28/2022 20:36,riyadisugeng167,@energitodayID @pertamina @KemenBUMN Mulai 1 Juli nanti uji cobanya  guest,netral,juli uji coba guest
488,6/28/2022 20:35,bilikasmara_,"@merdekadotcom Wooooii juancoookkkk, ntr kalau mobil / motor nya meletup, @pertamina mau tanggung jawab gak??  Bangke bangke..bikin peraturan bukannya untuk mempermudah malah membuat repot..",negatif,wooooii juancoookkkk ntr mobil motor nya letup tanggung gak bangke bangke bikin atur mudah repot
489,6/28/2022 20:35,abedd98,@HukumDan Pake my pertamina Jadi gratis gituu???atau harganya sama aja??Kalo gak ada gunanya mending gausa,positif,pake my pertamina gratis gituu harga aja kalo gak guna mending gausa
490,6/28/2022 20:35,Macho90El,@Hasbil_Lbs @pertamina @DPR_RI Kalo wakil rakyat diam gw sumpahin mandul semua,netral,kalo wakil rakyat diam gw sumpahin mandul
491,6/28/2022 20:35,TeguhAbdillah7,"@energitodayID @pertamina @KemenBUMN Gas lah, daftarkan kendaraan kita.",netral,gas daftar kendara
492,6/28/2022 20:35,Paulus_willy,RT @DM_N4BYL: Mas mentri @erickthohir melihat peluang emas itu bagaimana mentransformasikan energi tambang itu menjadi Green energy dgn ino…,positif,mas tri peluang emas transformasi energi tambang green energy dgn ino
493,6/28/2022 20:35,riyadisugeng167,@energitodayID @pertamina @KemenBUMN Pertamina terus berupaya berikan pelayanan terbaik bagi masyarakat dan pelanggan.,positif,pertamina upaya layan baik masyarakat langgan
494,6/28/2022 20:34,TeguhAbdillah7,"@energitodayID @pertamina @KemenBUMN Ayo kawan"" yg berasal dari 5 propinsi, sama"" kita sukseskan uji coba ini.",netral,ayo kawan yg asal propinsi sukses uji coba
495,6/28/2022 20:34,ganegaaaaa,@PatraNiagaRJBT 1. My Pertamina 2. Pertamax 3. Bright Gas @MaryaniNany1 @junfa23  @ekosaputra17_ @daffamrdtlh_ @YoesfaT,netral,my pertamina pertamax bright gas
496,6/28/2022 20:33,riyadisugeng167,"@energitodayID @pertamina @KemenBUMN Yuk, mulai Download MyPertamina",netral,yuk download mypertamina
497,6/28/2022 20:33,rdyrdnsyh,@AkanSehat @small_MOFO @pertamina Seriously????,netral,seriously
498,6/28/2022 20:33,atiduduwesi,Pertamina Ujicoba Aplikasi My Pertamina mulai 1 Juli .. :::::: #SolusiUntukMembangunRI https://t.co/SCelBk5CDO,netral,pertamina ujicoba aplikasi my pertamina juli solusiuntukmembangunri
499,6/28/2022 20:33,TeguhAbdillah7,@energitodayID @pertamina @KemenBUMN Komitmen dan konsistensi Pertamina untuk terus menjadi yg terbaik. Salut !,positif,komitmen konsistensi pertamina yg baik salut
500,6/28/2022 20:32,TeguhAbdillah7,@energitodayID @pertamina @KemenBUMN BBM bersubsidi harus tepat sasaran. Semangat terus Pertamina,positif,bbm subsidi sasar semangat pertamina
501,6/28/2022 20:32,arifu54,RT @detikcom: PT Pertamina akan mengatur mengenai pembelian Pertalite dan solar. Masyarakat yang akan membeli bahan bakar bersubsidi itu wa…,positif,pt pertamina atur beli pertalite solar masyarakat beli bahan bakar subsidi wa
502,6/28/2022 20:32,riyadisugeng167,@energitodayID @pertamina @KemenBUMN Ada tata caranya untuk mendaftar mulai 1 Juli ya,netral,tata daftar juli ya
503,6/28/2022 20:32,Bebque__,"@SiAndi_ LIPI suruh menghadap mbak Dian Hapsari unit manager comunication &amp; CSR nya Pertamina, biar pada debat deh itu mana yang bener. Biar gak pada maen api. Ehh….",netral,lipi suruh hadap mbak dian hapsari unit manager comunication amp csr nya pertamina biar debat deh bener biar gak maen api ehh
504,6/28/2022 20:32,arsenalskitchen,"[TERBARU] #oot   Pertamina ini cuma mematuhi mahzab lama dari pemerintah, yaitu kalau bisa ribet dan menyusahkan, ya nggak boleh gampang dan praktis.   Jujur saja, Pertamina cuma pengin semua beralih ke Pertamax, kan? Ribet banget pakai MyPertamina segala  https://t.co/1FcB0hUeXv",negatif,baru oot pertamina patuh mahzab perintah ribet susah ya nggak gampang praktis jujur pertamina pengin alih pertamax ribet banget pakai mypertamina
505,6/28/2022 20:31,juanto_mm,"RT @3koSuwarno: @Azka2Az @msaid_didu Lah emang tunjuannya ke sna.yg kaya makin kaya yg miskin makin susah..,.pake my pertamina juga sma aja…",negatif,emang tunjuannya sna yg kaya kaya yg miskin susah pake my pertamina sma aja
506,6/28/2022 20:31,s_wae,@Hasbil_Lbs @pertamina @DPR_RI Pertamina komutnya akan jawab Taik Luh 😂😂😂,netral,pertamina komutnya taik luh
507,6/28/2022 20:30,momogimatcha,"Dilarang mengaktifkan hp, lah buka app my Pertamina apa ga kudu buka hp 😂 https://t.co/DEVzwjzueS",netral,larang aktif hp buka app my pertamina ga kudu buka hp
508,6/28/2022 20:30,Goingme25875872,@energitodayID @pertamina @KemenBUMN Mulai 1 Juli guest ingat ya,netral,juli guest ya
509,6/28/2022 20:28,IlhamKusno2,@Hasbil_Lbs @pertamina @DPR_RI Nanti klo ada SPBU yg mleduk baru pura2 bego...,netral,klo spbu yg mleduk pura bego
510,6/28/2022 20:28,Goingme25875872,@energitodayID @pertamina @KemenBUMN Kerja keras Pertamina dapatkan penghargaan,netral,kerja keras pertamina dapat harga
511,6/28/2022 20:28,Hendrik66752917,@KRMTRoySuryo2 Begitu nanti ada insident kebakar sapakah yg harus di salahkan om. Makin kesini seakan kita dipaksa jadi gila y om. Beli migor pake peduli lindungi Bahan bakar pakek My pertamina Mereka yg gk becus kerja eh rakyat di paksa ikutin aturan mereka. #PeoplePower,negatif,insident bakar sapa yg salah om kesini akan paksa gila om beli migor pake peduli lindung bahan bakar pakek my pertamina yg gk becus kerja eh rakyat paksa ikutin atur peoplepower
512,6/28/2022 20:28,radityaalifh,@small_MOFO @pertamina baca baca baca baca,netral,baca baca baca baca
513,6/28/2022 20:28,IlhamKusno2,@Hasbil_Lbs @pertamina @DPR_RI Gak jelas...,netral,gak
514,6/28/2022 20:27,RoniRam06350132,@energitodayID @pertamina @KemenBUMN Mari kita daftarkan kendaraan kita dan nikmati subsidinya,netral,mari daftar kendara nikmat subsidi
515,6/28/2022 20:27,Goingme25875872,"@energitodayID @pertamina @KemenBUMN Jadi mesti ada persiapan nih, buat daftar di MyPertamina",netral,mesti siap nih daftar mypertamina
516,6/28/2022 20:27,RadioElshinta,Rencana Pertamina utk membatasi pembelian BBM bersubsidi jenis Pertalite dan Solar dgn aplikasi MyPertamina mengundang polemik. Banyak yg menilai aturan teknis pembatasan tsbt belum disosialisasikan secara meluas padahal penerapannya sudah sangat mepet yakni 1 Juli 2022. https://t.co/CLurQqsX6F,positif,rencana pertamina utk batas beli bbm subsidi jenis pertalite solar dgn aplikasi mypertamina undang polemik yg nilai atur teknis batas tsbt sosialisasi luas terap mepet juli
517,6/28/2022 20:26,me7359,"@msaid_didu @pertamina Bukan wakil rakyat, bukan custumer pertalite hanya pencari panggung untuk meluapkan sakit hati akut....",netral,wakil rakyat custumer pertalite cari panggung luap sakit hati akut
518,6/28/2022 20:26,Goingme25875872,"@energitodayID @pertamina @KemenBUMN Sudah dekat nih, jadi cepat Donwload aplikasi MyPertamina ya",positif,nih cepat donwload aplikasi mypertamina ya
519,6/28/2022 20:26,jopang_,"RT @zkif: Inilah yg dilakukan oleh MasMen BUMN @erickthohir utk green energy,dgn membuat kerjasama 3 Perseronya mengerjakan energy saver li…",negatif,yg masmen bumn utk green energy dgn kerjasama persero energy saver li
520,6/28/2022 20:26,CakegirlShawres,@son__of_adam Di simak nih penjelasan Pertamina,netral,simak nih jelas pertamina
521,6/28/2022 20:26,JordannyAretas,Terus untuk apa gunanya larangan ini kalau skrg isi BBM aja harus buka aplikasi di HP.  Terus bagaimana dengan daerah yang diluar jangkauan sinyal seluler.  Ini @pertamina sudah kaji secara menyeluruh gak sih ? Makin benga aja kuperhatikan https://t.co/PvkBTloFWr,negatif,guna larang skrg isi bbm aja buka aplikasi hp daerah luar jangkau sinyal seluler kaji gak sih benga aja perhati
522,6/28/2022 20:25,RoniRam06350132,@energitodayID @pertamina @KemenBUMN Pertamina serius dalam menyalurkan BBM subsidi agar tepat sasaran,positif,pertamina serius salur bbm subsidi sasar
523,6/28/2022 20:25,CakegirlShawres,Ini alasan Pertamina menggunakan aplikasi MyPertamina saat pembelian BBM agar penyaluran BBM bersubsidi ini tepat sasaran https://t.co/KuWFzJCJda,positif,alas pertamina aplikasi mypertamina beli bbm salur bbm subsidi sasar
524,6/28/2022 20:24,ganafmargi,"Minum BBM Subsidi mesti pake aplikasi ?  Wajarlah, agar tepat sasaran, kan yg disubsidi bukan golongan sultan.  Tapi jika itu berjalan dgn komsisten, angkat jempol 4 buat Pertamina. https://t.co/LWhuZZc6zH",positif,minum bbm subsidi mesti pake aplikasi wajar sasar yg subsidi golong sultan jalan dgn komsisten angkat jempol pertamina
525,6/28/2022 20:24,giojen_bigwin,@small_MOFO Percuma pakai my pertamina kalo beli bensin pake jirigen masih bisa,netral,pakai my pertamina kalo beli bensin pake jirigen
526,6/28/2022 20:24,waniiwwan,@small_MOFO Ribet banget ya @pertamina,negatif,ribet banget ya
527,6/28/2022 20:24,genie037,█▓▒🇲🇨░🇲🇨░🇲🇨░░🇲🇨▒▓▒▓▓▒▓▒▓█  Perusahan hijau 🌳💚🍏Pertamina  terus andalkan EBT  █▓▒░🇲🇨░🇲🇨░▒▓░▒▓░▒▓░▒▓░▒▓█ #SolusiUntukMembangunRI #SolusiUntukMembangunRI https://t.co/0Von5lWkea,netral,usah hijau pertamina andal ebt solusiuntukmembangunri solusiuntukmembangunri
528,6/28/2022 20:23,RoniRam06350132,@energitodayID @pertamina @KemenBUMN Prestasi yg membuat Indonesia bangga,positif,prestasi yg indonesia bangga
529,6/28/2022 20:23,egyptmoses911,█▓▒🇲🇨░🇲🇨░🇲🇨░░🇲🇨▒▓▒▓▓▒▓▒▓█  Perusahan hijau 🌳💚🍏Pertamina  terus andalkan EBT  █▓▒░🇲🇨░🇲🇨░▒▓░▒▓░▒▓░▒▓░▒▓█ #SolusiUntukMembangunRI #SolusiUntukMembangunRI https://t.co/i4P130jGZh,netral,usah hijau pertamina andal ebt solusiuntukmembangunri solusiuntukmembangunri
530,6/28/2022 20:23,Blenthong1,"@energitodayID @pertamina @KemenBUMN Sudah tinggal beberapa hari lagi nih, jadi meski siap2",netral,tinggal nih
531,6/28/2022 20:22,AdjieSanPutro,"Pagi ini diundang Pertamina Training &amp; Consulting, bicara berbagi tentang “Mindfulness: Be aware of our existence for ourself and the environment.”  Mohon doa &amp; supportnya ya teman-teman. Terima kasih. https://t.co/n4vW3G0TTn",positif,pagi undang pertamina training amp consulting bicara bagi mindfulness be aware of our for ourself and the environment mohon doa amp supportnya ya teman teman terima kasih
532,6/28/2022 20:22,SHALAHU83850986,@msaid_didu @pertamina Di SPBU DILARANG MAIN HP,netral,spbu larang main hp
533,6/28/2022 20:21,RoniRam06350132,"@energitodayID @pertamina @KemenBUMN Ayok lah, mari kita sukseskan uji coba ini.",netral,ayok mari sukses uji coba
534,6/28/2022 20:21,AndinCowlor,Ini alasan Pertamina beli BBM via MyPertamina untuk bersiap jalankan penyaluran BBM bersubsidi tepat sasaran https://t.co/dCH6NoQbDd,positif,alas pertamina beli bbm via mypertamina jalan salur bbm subsidi sasar
535,6/28/2022 20:21,Blenthong1,@energitodayID @pertamina @KemenBUMN Bangga dengan Pertamina yang berprestasi,positif,bangga pertamina prestasi
536,6/28/2022 20:21,joanatobing01,Pertamina terapkan ESG dalam pengoperasian kilang minyak  #SolusiUntukMembangunRI https://t.co/VEXCXmIAFu,netral,pertamina terap esg operasi kilang minyak solusiuntukmembangunri
537,6/28/2022 20:20,BachtiarKakang,PT kilang Pertamina international berkomitmen mendorong pencapaian ESG #SolusiUntukMembangunRI https://t.co/IGs9TOfKdu,positif,pt kilang pertamina international komitmen dorong capai esg solusiuntukmembangunri
538,6/28/2022 20:20,Blenthong1,@energitodayID @pertamina @KemenBUMN Mesti siap siap nih yang tinggal di wilayah nya.,positif,mesti nih tinggal wilayah nya
539,6/28/2022 20:20,Polresta_DPS,Kapolresta Denpasar Audensi Ke PT. Pertamina Cabang Denpasar https://t.co/YiMnYOSBcw,netral,kapolresta denpasar audensi pt pertamina cabang denpasar
540,6/28/2022 20:19,sapukang1,Pertamina terapkan ESG dalam pengoprasian kilang minyak   #SolusiUntukMembangunRI https://t.co/KuMh4OmE11,netral,pertamina terap esg pengoprasian kilang minyak solusiuntukmembangunri
541,6/28/2022 20:19,Blenthong1,@energitodayID @pertamina @KemenBUMN Pertamina manfaatkan aplikasi digital buat kontrol pembelian BBM bersubsidi,positif,pertamina manfaat aplikasi digital kontrol beli bbm subsidi
542,6/28/2022 20:18,_JinggaSaja_,Pertamina uji coba aplikasi my pertamina mulai 1 juli  #SolusiUntukMembangunRI https://t.co/D6ACJZPQh7,netral,pertamina uji coba aplikasi my pertamina juli solusiuntukmembangunri
543,6/28/2022 20:18,sapukang1,PT KIlang pertamina internasional berkomitmet mendorong pencapaian ESG   #SolusiUntukMembangunRI https://t.co/JPCFjZZKk8,positif,pt kilang pertamina internasional berkomitmet dorong capai esg solusiuntukmembangunri
544,6/28/2022 20:18,joanatobing01,Aplikasi my Pertamina hadir agar penyaluran BBM tepat sasaran  #SolusiUntukMembangunRI https://t.co/ySH2nQEmC3,positif,aplikasi my pertamina hadir salur bbm sasar solusiuntukmembangunri
545,6/28/2022 20:17,MillyBachtiar,Pertamina uji coba aplikasi my Pertamina mulai 1 Juli #SolusiUntukMembangunRI https://t.co/BjB14AS1fj,netral,pertamina uji coba aplikasi my pertamina juli solusiuntukmembangunri
546,6/28/2022 20:17,jakapujakesuma1,@Hasbil_Lbs @pertamina @DPR_RI Baru sadar ya Lae..?  Kan udah lama kita dibohongi..   🤣🤣🤣,negatif,sadar ya lae udah bohong
547,6/28/2022 20:17,RayapWatu,@energitodayID @pertamina @KemenBUMN Dengan sistem ini semoga penyaluran BBM bersubsidi lebih tepat sasaran,positif,sistem moga salur bbm subsidi sasar
548,6/28/2022 20:16,_JinggaSaja_,Pt kilang pertamina internasional berkomitmen mendorong pencapaian ESG  #SolusiUntukMembangunRI https://t.co/MeuVqBRx42,positif,pt kilang pertamina internasional komitmen dorong capai esg solusiuntukmembangunri
549,6/28/2022 20:16,kinniku_man,"@IsmailBhakti @tjapoenglaut @jokowi yup setuju, harusnya pertamina kasi info detail mekanisme penggunaan qr/mypertamina ini. sy cari² masih belum dpt, masih nyimpulin sendiri dr pernyataan² yg ada. belum ada yg gamblang jelasinnya.",positif,yup tuju pertamina kasi info detail mekanisme guna qr mypertamina sy cari dpt nyimpulin dr nyata yg yg gamblang jelasinnya
550,6/28/2022 20:16,RayapWatu,@energitodayID @pertamina @KemenBUMN Pertamina komitmen berikan pelayanan terbaik bagi masyarakat,positif,pertamina komitmen layan baik masyarakat
551,6/28/2022 20:16,akun_ecek2,@BoyIsmet Apakah Pertamina berhak memiliki data masyarakat dengan sepihak? Zaman sekarang gampang kok kalau mau menyalurkan BBM tepat sasaran. Tinggal tentukan saja jenis kendaraannya. Mana yg boleh pertalite atau Pertamax. Mana yg boleh solar dan mana yg Dexlite. Kok jadi dibuat susah?,netral,pertamina hak milik data masyarakat zaman gampang salur bbm sasar tinggal tentu jenis kendara yg pertalite pertamax yg solar yg de susah
552,6/28/2022 20:16,elegant_comm,@Dennysiregar7 Lahh itu MANTAN NAPI JADI KOMISARIS PERTAMINA LO DIEM?????,netral,lahh mantan napi komisaris pertamina lo diem
553,6/28/2022 20:15,IsoWira,@tempodotco Sandainya di Indonesia ada perusahaan yang menjual BBM dengan harga sama seperti harga SPBU di Pertamina dan gak pake ribet,netral,sanda indonesia usaha jual bbm harga harga spbu pertamina gak pake ribet
554,6/28/2022 20:15,imronbiz,"Main Hp Bukannya dilarang saat isi bbm ?   Ini malah ada wacana beli bbm subsidi pake aplikasi my pertamina.  Apa jgn2 akan ada selipan iklan Capres sprti di Toilet2 SPBU , diaplikasi itu nanti ?   Aaah sudahlah . arah nya kemana",positif,main hp larang isi bbm wacana beli bbm subsidi pake aplikasi my pertamina jgn selip iklan capres sprti toilet spbu aplikasi aaah arah nya mana
555,6/28/2022 20:15,RayapWatu,"@energitodayID @pertamina @KemenBUMN Jadi lebih paham nih, sangat membantu infonya",positif,paham nih bantu info
556,6/28/2022 20:15,galerideone,"Lagi liat twitter dan Instagram, banyak yg protes sama kebijakan pertamina meminta data pribadi pembelinya.   Jadi, apa bedanya bank mandiri, bri, bni, pln, bpjs, dll yg ngumpulin data pribadi para pengguna jasanya?",netral,liat twitter instagram yg protes bijak pertamina data pribadi bel beda bank mandiri bri bni pln bpjs dll yg ngumpulin data pribadi guna jasa
557,6/28/2022 20:15,ikalium,RT @mugiwararifkii8: @sukangawurin @fharlup @mdptyo @catchmeupid @pertamina @erickthohir Itu kota2 ujicoba pake aplikasi?,netral,kota ujicoba pake aplikasi
558,6/28/2022 20:14,donatelloo66,"@imanikiw @sbmptnfess tek kim tuh jurasan paling dicari soalnya kuliahnya susah juga gampang masuk pertamina jadi pns juga gampang, apalagi tekkim banyak yg magang di qatar",netral,tek kim tuh jurasan cari kuliah susah gampang masuk pertamina pns gampang tekkim yg magang qatar
559,6/28/2022 20:14,egyptmoses911,█▓▒🇲🇨░🇲🇨░🇲🇨░░🇲🇨▒▓▒▓▓▒▓▒▓█  Pertamina uji coba aplikasi 📲MyPertamina mulai 1⃣ Juli  █▓▒░🇲🇨░🇲🇨░▒▓░▒▓░▒▓░▒▓░▒▓█ #SolusiUntukMembangunRI #SolusiUntukMembangunRI https://t.co/w0XALgBm0C,netral,pertamina uji coba aplikasi mypertamina juli solusiuntukmembangunri solusiuntukmembangunri
560,6/28/2022 20:14,egyptmoses911,█▓▒🇲🇨░🇲🇨░🇲🇨░░🇲🇨▒▓▒▓▓▒▓▒▓█  Pertamina Terapkan ESG dalam pengoperasian kilang minyak  █▓▒░🇲🇨░🇲🇨░▒▓░▒▓░▒▓░▒▓░▒▓█ #SolusiUntukMembangunRI #SolusiUntukMembangunRI https://t.co/eoJ0CuKQei,netral,pertamina terap esg operasi kilang minyak solusiuntukmembangunri solusiuntukmembangunri
561,6/28/2022 20:13,natali_karan,@pertamina bikin susah Rakyat https://t.co/33usPv2OwO,negatif,bikin susah rakyat
562,6/28/2022 20:13,rosegol24722024,Pertamina terus andalakan ebt #SolusiUntukMembangunRI https://t.co/2MLSFw6J3v,netral,pertamina andalakan ebt solusiuntukmembangunri
563,6/28/2022 20:13,OomJimbo,"Jadi aplikasi MyPertamina baru bisa mengaktifkan fitur metode pembayaran setelah kita sambungkan ke akun e-wallet LinkAja (Pertamina &amp; Telkomsel. Both BUMN, go figure). Bisa nambah metode pembayaran via kartu debit bank tapi hanya setelah sudah menyambungkan ke akun LinkAja",netral,aplikasi mypertamina aktif fitur metode bayar sambung akun wallet linkaja pertamina amp telkomsel both bumn go figure nambah metode bayar via kartu debit bank sambung akun linkaja
564,6/28/2022 20:13,AdamPrakoso17,@ninja_kecil2 @Atthalaq3 @tukangngopihits @pertamina @erickthohir Pantas klo jadi jubir nya Ahok ato Erick Tohir...,positif,klo jubir nya ahok ato erick tohir
565,6/28/2022 20:13,genie037,█▓▒🇲🇨░🇲🇨░🇲🇨░░🇲🇨▒▓▒▓▓▒▓▒▓█  Pertamina uji coba aplikasi 📲MyPertamina mulai 1⃣ Juli  █▓▒░🇲🇨░🇲🇨░▒▓░▒▓░▒▓░▒▓░▒▓█ #SolusiUntukMembangunRI #SolusiUntukMembangunRI https://t.co/pWnzhYRLvg,netral,pertamina uji coba aplikasi mypertamina juli solusiuntukmembangunri solusiuntukmembangunri
566,6/28/2022 20:13,presidenmerdeka,Haduh2  @pertamina  @MyPertaminaID  klu mau promosi sosialisasi pakai bahasa Indonesia wae lah..... https://t.co/higsri8XjB,netral,haduh klu promosi sosialisasi pakai bahasa indonesia wae
567,6/28/2022 20:12,iam_rahmatt,@Hasbil_Lbs @pertamina @DPR_RI blunder mulu junjunganmu @faridhnet,negatif,blunder mulu junjung
568,6/28/2022 20:12,Chillyicy_,"Selamat datang di negara komedi, dulu awal gue bawa motor gue selalu matiin hp kalau isi bensin, tp ni lucu kebodohan yg sangat alami, di SPBU g boleh main hp, beli bensin harus daftar di aplikasi. Wkwk beli bensin udah antri di suruh pergi dari sana cm buat buka my Pertamina",netral,selamat negara komedi gue bawa motor gue matiin hp isi bensin tp ni lucu bodoh yg alami spbu main hp beli bensin daftar aplikasi wkwk beli bensin udah antri suruh pergi cm buka my pertamina
