,pubdate,author,title,label,Teksbersih
1176,6/30/2022 9:41,iskandarhelmi47,Bisnis News | Berita Logistik dan Transportasi https://t.co/mzKc2XR9n8,netral,bisnis news berita logistik transportasi
1177,6/30/2022 9:41,katsubossy,after isi full tank pake aplikasi MyPertamina🚀 https://t.co/VDi2Cn5pM6,netral,after isi full tank pake aplikasi mypertamina
1178,6/30/2022 9:41,Askiarahmawati1,"For your info! Agar Subsidi Tepat Sasaran, Per 1 Juli 2022 Pertamina Buka Pendaftaran di Website MyPertamina loh👍 https://t.co/WqgjD4RPUP",positif,for your info subsidi sasar juli pertamina buka daftar website mypertamina loh
1179,6/30/2022 9:41,dirayaizza,"Gua Lebih setuju Mypertamina dibuat untuk beli gas gampang, nyari tempat pembelian gas gampang, gas lgp merata, gitu gitu. Buat KAIPay... mending lu ngak usah ada dah asli, mending KAI Access aja, di bikin kaya travel apps, selain bisa buat access jadwal kreta Jabodetabek. Dan..",positif,gua tuju mypertamina beli gas gampang nyari beli gas gampang gas lgp rata gitu gitu kaipay mending lu ngak dah asli mending kai access aja bikin kaya travel apps access jadwal kreta jabodetabek
1180,6/30/2022 9:40,SriBataraKresna,Mypertamina nanti https://t.co/esGTeLMikh https://t.co/wwtNAeBxOm,netral,mypertamina
1181,6/30/2022 9:40,kacangtelur66,"Wah aku sih dukung banget Agar Subsidi Tepat Sasaran, Per 1 Juli 2022 Pertamina Buka Pendaftaran di Website MyPertamina👍 ini langkah yg tepat https://t.co/UGMhsvtlG3",positif,sih dukung banget subsidi sasar juli pertamina buka daftar website mypertamina langkah yg
1182,6/30/2022 9:40,iskandarhelmi47,Bisnis News | Berita Logistik dan Transportasi https://t.co/9faYXB9SyM,netral,bisnis news berita logistik transportasi
1183,6/30/2022 9:40,foeux,bodoamat soal mypertamina aq cmn ingin qm jadi mypriority,netral,bodoamat mypertamina aq cmn qm mypriority
1184,6/30/2022 9:40,Bungaamalia201,"Ayoo daftar!! Agar Subsidi Tepat Sasaran, Per 1 Juli 2022 Pertamina Buka Pendaftaran di Website MyPertamina👍👍 https://t.co/p0FCuGGl7v",positif,ayoo daftar subsidi sasar juli pertamina buka daftar website mypertamina
1185,6/30/2022 9:39,iskandarhelmi47,Bisnis News | Berita Logistik dan Transportasi https://t.co/OrHKBtgBGB,netral,bisnis news berita logistik transportasi
1186,6/30/2022 9:39,krisnaaji100,"Agar Subsidi Tepat Sasaran, Per 1 Juli 2022 Pertamina Buka Pendaftaran di Website MyPertamina Wajib banget daftar nih 👍 https://t.co/3T20ZIUTLR",positif,subsidi sasar juli pertamina buka daftar website mypertamina wajib banget daftar nih
1187,6/30/2022 9:39,TiyarmanGulo,Pendaftaran MyPertamina Bukanlah untuk Menyusahkan Masyarakat https://t.co/QEn9LWRAUH,negatif,daftar mypertamina susah masyarakat
1188,6/30/2022 9:38,degansegerr22,"Agar Subsidi Tepat Sasaran, Per 1 Juli 2022 Pertamina Buka Pendaftaran di Website MyPertamina Langkah yang tepat nih 👍 https://t.co/u9DFO6Ly0s",positif,subsidi sasar juli pertamina buka daftar website mypertamina langkah nih
1189,6/30/2022 9:38,CttnDmkrs,RT @karniilyasclub: TONTON SEKARANG! #BBM #Aplikasi #MyPertamina YOUTUBE &gt;&gt;&gt; https://t.co/baxpKnDxzJ https://t.co/MR0UVUJPa6,netral,tonton bbm aplikasi mypertamina youtube gt gt gt
1190,6/30/2022 9:38,60far60pay,RT @cekfaktacom: [SALAH] Beli BBM Harus Pakai Aplikasi MyPertamina https://t.co/D08PaeqygE,negatif,salah beli bbm pakai aplikasi mypertamina
1191,6/30/2022 9:38,mediaindonesia,"""Elpiji 3 kg masih pengembangan sistem. Jadi, belum akan kita lakukan registrasi. Tidak dalam waktu dekat kita terapkan,  https://t.co/AFr4xIREOB",negatif,elpiji kg kembang sistem laku registrasi terap
1192,6/30/2022 9:38,Gendhisayu55,"Agar Subsidi Tepat Sasaran, Per 1 Juli 2022 Pertamina Buka Pendaftaran di Website MyPertamina. Ini lebih efektif dan praktis 👍👍 https://t.co/DNQggJZW45",positif,subsidi sasar juli pertamina buka daftar website mypertamina efektif praktis
1193,6/30/2022 9:38,suaramerdeka,Emak Emak Bakal Tambah Ribet Nih! Beli LPG 3 Kg juga Harus Pakai Aplikasi MyPertamina https://t.co/JjXEYZqnIS,negatif,emak emak ribet nih beli lpg kg pakai aplikasi mypertamina
1194,6/30/2022 9:37,DimasWija551,"FYI Agar Subsidi Tepat Sasaran, Per 1 Juli 2022 Pertamina Buka Pendaftaran di Website MyPertamina, jadi harus daftar ygy 👍🏻 https://t.co/Q1rJ4QLaoG",positif,fyi subsidi sasar juli pertamina buka daftar website mypertamina daftar ygy
1195,6/30/2022 9:37,SheillaG_,"@sudaryantoo_ Jelas dong, mas pikirin aja kalo ada ktp didaftar, terus itu ktp digarasi rumah punya pajero, msk kriteria org butuh bbm subsidi ga? Lgs ketauan kan pas validasi mypertamina? Emg ga kepikir sm masnya?",positif,mas pikirin aja kalo ktp daftar ktp garasi rumah pajero msk kriteria org butuh bbm subsidi ga lgs tau pas validasi mypertamina emg ga pikir sm mas
1196,6/30/2022 9:37,RetnoWulan046,"Nah guys Agar Subsidi Tepat Sasaran, Per 1 Juli 2022 Pertamina Buka Pendaftaran di Website MyPertamina.  Dukung bgt upaya ini 👍🏻 https://t.co/cqLlqYemih",positif,guys subsidi sasar juli pertamina buka daftar website mypertamina dukung bgt upaya
1197,6/30/2022 9:36,dzulkarnains,RT @detikcom: Pembelian Pertalite dan Solar akan diperketat dengan cara mewajibkan konsumen mendaftar di MyPertamina. Bagaimana kalau tidak…,negatif,beli pertalite solar ketat wajib konsumen daftar mypertamina
1198,6/30/2022 9:36,kliwon_seloso,"@energitodayID @pertamina @KemenBUMN Tak perlu khawatir bagi yang gagal akses MyPertamina, sudah ada antisipasi nya",negatif,khawatir gagal akses mypertamina antisipasi nya
1199,6/30/2022 9:36,JaeKodok,RT @kpncoba: Gambar tanpa konteks👌  Kata Kunci: Aplikasi - MyPertamina - Pertamina - Pertalite- Pertamax - #TolakAplikasiMyPertamina - subs…,negatif,gambar konteks kunci aplikasi mypertamina pertamina pertalite pertamax tolakaplikasimypertamina subs
1200,6/30/2022 9:36,alsagala_,"RT @viewneral: @alsagala_ ""Isi full ya"" ""Oke, bayarnya mau cash atau mypertmina?"" ""Pake mypertamina, bentar saya buka app dul...""  *DUAAAAR*",netral,isi full ya oke bayar cash mypertmina pake mypertamina bentar buka app dul duaaaar
1201,6/30/2022 9:35,viewneral,"@alsagala_ ""Isi full ya"" ""Oke, bayarnya mau cash atau mypertmina?"" ""Pake mypertamina, bentar saya buka app dul...""  *DUAAAAR*",netral,isi full ya oke bayar cash mypertmina pake mypertamina bentar buka app dul duaaaar
1202,6/30/2022 9:34,lastwall22,"Keluh kesah user MyPertamina dgn kuota habis. 😂😂  Oia, pertamina ngecover enga yah atau kasih subsidi kpd operator atas penurunan pembeli akibat penyesuain sistem ini. Kan itu perusahaan cari untung, bukan perusahaan nenek loe. 😂😂🤣 https://t.co/ykzUZZ8JMa",netral,keluh kesah user mypertamina dgn kuota habis oia pertamina ngecover enga yah kasih subsidi kpd operator turun beli akibat penyesuain sistem usaha cari untung usaha nenek loe
1203,6/30/2022 9:34,DoankWarto,"Sudah daftar aplikasi MyPertamina? Ternyata gampang dan tidak ribet, hanya butuh waktu sekitar 3 menit saja.  Siap untuk bertransaksi. https://t.co/7gnRE4pmxQ",negatif,daftar aplikasi mypertamina gampang ribet butuh menit transaksi
1204,6/30/2022 9:34,Bisniscom,"Ramai-Ramai Warganet Beri Rating 1 Aplikasi MyPertamina, Ini Penyebabnya https://t.co/wrmc7qAzBQ",negatif,ramai ramai warganet rating aplikasi mypertamina sebab
1205,6/30/2022 9:33,JejenkCacing,"Beli minyak goreng pakai KTP dan Pedulilindungi,, Beli solar dan pertalite pakai aplikasi mypertamina,,  Bentar lagi berak pakai sim c.",negatif,beli minyak goreng pakai ktp pedulilindungi beli solar pertalite pakai aplikasi mypertamina bentar berak pakai sim
1206,6/30/2022 9:33,eevaan94,"https://t.co/8kQKEp3YCY Dulu chatting bales balesan cepet banget. Sekarang chat pagi dibales siang, dibales cepet eh dibales lg sore, dibales cepet lagi dibales besoknya, gitu mulu.  Sadar diri mungkin kitanya yg membosankan kali ya :( ""Idul Adha"" MyPertamina ""Ini Instagram"" Popo https://t.co/RZcWJzLoDx",netral,
1207,6/30/2022 9:32,outfit_genz_id,Rekomendasi t shirt  Jordi amat . Mypertamina . Malam jumat . Putin . BPJS https://t.co/faMnMWtIYD,positif,rekomendasi shirt jordi mypertamina malam jumat putin bpjs
1208,6/30/2022 9:32,ibas_basribas,@pakaipeci Terobosan gila beli bensin pakai aplikasi MyPertamina di SPBU aja di larang foto dan main hp pada saat motor atau mobil lagi isi BBM.,netral,terobos gila beli bensin pakai aplikasi mypertamina spbu aja larang foto main hp motor mobil isi bbm
1209,6/30/2022 9:32,BayiBosan,mypertamina.. liat dulu gimana enam bulan ke depan  apa bakal jadi \'the new normal\' atau \'back to the OG\'..,netral,mypertamina liat gimana enam the new normal back to the og
1210,6/30/2022 9:32,thnasv,engga pakai mypertamina aja macetnya ampuuuun. apalagi pake mypertamina😅 https://t.co/TFAkmO9ujj,netral,engga pakai mypertamina aja macet ampuuuun pake mypertamina
1211,6/30/2022 9:32,NoleRizqi,Lagi nunggu terobosan baru para petinggi. Kali aja tahun 2024 kalo pengen modol harus donlot dulu app MyModol.  Haha mypertamina kalah jauhhh,netral,nunggu terobos petinggi kali aja kalo ken modol donlot app mymodol haha mypertamina kalah jauhhh
1212,6/30/2022 9:31,RadioElshinta,20.30: Antrian di SPBU Paku Jaya Pinang Tangerang imbas info MyPertamina. (Bpk Ade) #ElshintaNews https://t.co/saI5BmHVKr,netral,antri spbu paku jaya pinang tangerang imbas info mypertamina bpk ade elshintanews
1213,6/30/2022 9:30,SheillaG_,"@asepshow777 @Tr1Wahyuni1990 @sunarto2009 @CNNIndonesia Daftar itu di web https://t.co/xtKbaaI9Jq ,  cm hp kah yg bs? Dan udh diblg berkali kalo, KALO BINGUNG apalagi GAPTEK, di SPBU nya itu ada booth ntr, bakalan di BANTU",negatif,daftar web cm hp kah yg bs udh diblg kali kalo kalo bingung gaptek spbu nya booth ntr bantu
1214,6/30/2022 9:30,ChantiqPutriAyu,"RT @Irenendacc: Beli Pertalite dan Solar Wajib Pakai Aplikasi MyPertamina Per 1 Juli 2022, Ini Cara dan Daftar Wilayahnya https://t.co/EyuP…",negatif,beli pertalite solar wajib pakai aplikasi mypertamina juli daftar wilayah
1215,6/30/2022 9:30,akuratco,Pertamina akan memberlakukan uji coba implementasi tahap 1 penggunaan aplikasi MyPertamina untuk beli Pertalite atau Biosolar. https://t.co/R93opLVIJl,netral,pertamina laku uji coba implementasi tahap guna aplikasi mypertamina beli pertalite biosolar
1216,6/30/2022 9:28,ohhinsomnia,"rese banget emang ini, gua jadi mesti regist2in mypertamina di hp orang2 rumah 🥲",negatif,rese banget emang gua mesti regist in mypertamina hp orang rumah
1217,6/30/2022 9:28,unedo18,"RT @liputan6dotcom: Akibatnya, rating aplikasi MyPertamina secara keseluruhan kini hanya 1,5. https://t.co/lPsGJ1E0w7",netral,akibat rating aplikasi mypertamina
1218,6/30/2022 9:28,Muttaqi20081332,@Hasbil_Lbs @jokowi @pertamina Percuma minta P.Jokowi membatalkan pendaftar lewat mypertamina pasti tdk akan didengar bawahannya krn sejatinya Menteri2 itu jalan sendiri2 tdk peduli dgn P.Jokowi. inilah namanya Penguasa yg tdk Berkuasa.🤣🤣,negatif,jokowi batal daftar mypertamina tdk dengar bawah sejati menteri jalan tdk peduli dgn jokowi nama kuasa yg tdk kuasa
1219,6/30/2022 9:28,Konfrontasi_co,PB HMI: Syarat Aplikasi MyPertamina Persulit Rakyat Dapatkan BBM https://t.co/bVT3pwmIAh,netral,pb hmi syarat aplikasi mypertamina sulit rakyat dapat bbm
1220,6/30/2022 9:27,yprayogaa_,Aplikasi mypertamina ga banget tolong 🙄🙄🙄,netral,aplikasi mypertamina ga banget tolong
1221,6/30/2022 9:27,pro_nusantara,"Mulai Besok, 5 Daerah Ini Uji Coba Beli Pertalite dan Solar Pakai Aplikasi MyPertamina https://t.co/OptkYuwugX",netral,besok daerah uji coba beli pertalite solar pakai aplikasi mypertamina
1222,6/30/2022 9:26,mridho_17,"nggak boleh main hp di spbu, tapi beli pertalite kudu pake mypertamina https://t.co/oEJdj7oysw",netral,nggak main hp spbu beli pertalite kudu pake mypertamina
1223,6/30/2022 9:25,Hijaukanyuk,@diiddaaa Bottom up itu contohnya MyPertamina buat beli Gas dan Pertalite di Jakarta..,netral,bottom up contoh mypertamina beli gas pertalite jakarta
1224,6/30/2022 9:25,voidotid,Corporate Secretary Pertamina Patra Niaga Irto Ginting menyebut penggunaan QR Code MyPertamina akan menekan angka kecurangan seperti manipulasi takaran BBM. https://t.co/nmYzznaxyk,negatif,corporate secretary pertamina patra niaga irto ginting sebut guna qr code mypertamina tekan angka curang manipulasi takar bbm
1225,6/30/2022 9:25,sumuhunn,"[isi bensin] mas tetring bleh?, gkada kuota bwat bka mypertamina [bka ttup tanki] bleh mas [gni amat ya krjaku *dlm hati]",positif,isi bensin mas tetring bleh gkada kuota bwat bka mypertamina bka ttup tank bleh mas gni ya krjaku dlm hati
1226,6/30/2022 9:25,Dinwirawan,Mypertamina konsultan nya sape si masa develop internal,netral,mypertamina konsultan nya sape si develop internal
1227,6/30/2022 9:24,bocilwanpis,@unmagnetism Syukuran karna gk masuk daftar wajib mypertamina,netral,syukur karna gk masuk daftar wajib mypertamina
1228,6/30/2022 9:23,cekfaktacom,"Beredar sebuah narasi di media sosial Facebook dengan nama akun Alana Alfanayra. Dalam unggahannya disebutkan sebuah klaim yang menyatakan bahwa saat ini, pembelian bahan bakar di SPBU Pertamina harus melalui aplikasi MyPertamina.",positif,edar narasi media sosial facebook nama akun alana alfanayra unggah klaim beli bahan bakar spbu pertamina aplikasi mypertamina
1229,6/30/2022 9:23,cekfaktacom,[SALAH] Beli BBM Harus Pakai Aplikasi MyPertamina https://t.co/D08PaeqygE,negatif,salah beli bbm pakai aplikasi mypertamina
1230,6/30/2022 9:22,demisedmortal,"Pertamina gamau bikin opsi alternatif lain gitu selain pembayarannya via MyPertamina pake LinkAja dengan dalih biar tepat sasaran? Karena kalo opsi bayarnya cuma 1, agak gimana gitu. Gimananya bikin pusing soalnya.",netral,pertamina gamau bikin opsi alternatif gitu bayar via mypertamina pake linkaja dalih biar sasar kalo opsi bayar gimana gitu gimananya bikin pusing
1231,6/30/2022 9:22,irfanmaulana_m,"@txtfrombrand Bentar lagi mypertamina gandeng brando, sang pengendali playstore. 🤣🤣🤣",netral,bentar mypertamina gandeng brando sang kendali playstore
1232,6/30/2022 9:22,jpnncom,"Pendaftaran pengguna BBM subsidi melalui website MyPertamina dibuka mulai besok, 1 Juli hingga 30 Juli 2022 dan khusus untuk kendaraan roda empat (mobil) #MyPertamina https://t.co/6DFVWRtyVf",positif,daftar guna bbm subsidi website mypertamina buka besok juli juli khusus kendara roda mobil mypertamina
1233,6/30/2022 9:21,WAHIDFD1,@bachrum_achmadi Bljr mypertamina dulu....😂😂😂😂😂 https://t.co/Q9zhtoEzvT,netral,bljr mypertamina
1234,6/30/2022 9:20,JoloThundho,@energitodayID @pertamina @KemenBUMN Nggak perlu khawatir bagi yang tidak bisa akses aplikasi MyPertamina,negatif,nggak khawatir akses aplikasi mypertamina
1235,6/30/2022 9:20,mediaindonesia,Mulai 1 Juli 2022 masyarakat diminta mendaftar ke website atau aplikasi MyPertamina untuk membeli pertalite dan solar  https://t.co/SWzCTItSI4,netral,juli masyarakat daftar website aplikasi mypertamina beli pertalite solar
1236,6/30/2022 9:20,cindeyrela,"@sirupjeruk WKWKWK besok gamau jadi testinya mypertamina, pengen nyimak dlu wkwk",netral,wkwkwk besok gamau testinya mypertamina ken nyimak dlu wkwk
1237,6/30/2022 9:19,dirayaizza,"Pertamina punya Mypertamina, KAI Punya KAI Pay, terus.... Menyelasaikam masalah? menurut gua engga. Mypertamina Paling ujug ujug buat bayar cashless doank, KAIPay ? paling sama kaya mypertamina, Mending KAI Access di benerin buat beli tiket jadi gampang dan security server bagus.",netral,pertamina mypertamina kai kai pay menyelasaikam gua engga mypertamina ujug ujug bayar cashless doank kaipay kaya mypertamina mending kai access benerin beli tiket gampang security server bagus
1238,6/30/2022 9:19,Yudwan97,Perasaan diluar negeri isi bensin pencet sendiri isi sendiri gampang banget ini ngapa negara konoha segala pake aplikasi anjir bikin ribet #MyPertamina,negatif,asa luar negeri isi bensin pencet isi gampang banget ngapa negara konoha pake aplikasi anjir bikin ribet mypertamina
1239,6/30/2022 9:18,cariviralcom,"Beli BBM Pakai myPertamina, Kasihan yang Tak Punya Smartphone &amp; Internet https://t.co/OlEcpFnoo8",negatif,beli bbm pakai mypertamina kasihan smartphone amp internet
1240,6/30/2022 9:18,TaakChrist,"oke barusan dpt info baru lg klo di yk ada 18 spbu yg jd tmpt uji coba (https://t.co/HvcmEAuJnN) trs yg di uji cobakan baru yg mobil, trs td juga liat tiktok pertamina klo untuk pembayaran dilakukan dgn jarak 1,5m dr tmpt pengisian. mari kita tunggu ada info baru apa lg",netral,oke barusan dpt info lg klo yk spbu yg jd tmpt uji coba trs yg uji coba yg mobil trs td liat tiktok pertamina klo bayar dgn jarak dr tmpt isi mari tunggu info lg
1241,6/30/2022 9:18,kelelawarsopan,"yang jual BBM ketengan, beli di pom bensin pake MyPertamina juga ga ya? kan jerigennya pake plat nomor juga.",netral,jual bbm keteng beli pom bensin pake mypertamina ga ya jerigen pake plat nomor
1242,6/30/2022 9:17,HWid781,"Pakai aplikasi mypertamina sejak 2019 ,yg sering terjadi aplikasinya error karna butuh kestabilan koneksi internet , juga SPBU nya banyak yg gak support ,seringkali petugasnya bilang ""gak bisa pak"" alasannya error atau tidak tersedia https://t.co/Catt5f5rDV",positif,pakai aplikasi mypertamina yg aplikasi error karna butuh stabil koneksi internet spbu nya yg gak support seringkali tugas bilang gak alas error sedia
1243,6/30/2022 9:17,SastroGedek,"https://t.co/7ZRKzZSZHs Pembelian bahan bakar minyak (BBM) memakai aplikasi MyPertamina akan membuat penyaluran BBM bersubsidi menjadi lebih tepat sasaran dan untuk melihat trennya, siapa penggunanya.  @jokowi https://t.co/DKBNS7Wwxw",netral,
1244,6/30/2022 9:17,detikfinance,Berikut cara pendaftaran MyPertamina buat beli BBM Pertalite dirangkum dalam infografis berikut ini. https://t.co/C6l44BMu8x,positif,daftar mypertamina beli bbm pertalite rangkum infografis
1245,6/30/2022 9:16,Harry6905,@abu_waras Buat aja mypertamina kasih rating 1 semoga di blok,netral,aja mypertamina kasih rating moga blok
1246,6/30/2022 9:15,Ilpyundansim_,"Kalo beli pertalite pake MyPertamina yang mod, bisa dapet free stock bensin seumur hidup ga ya🤔 https://t.co/OJ0pwsvNMu https://t.co/pYvukr8A7t",netral,kalo beli pertalite pake mypertamina mod dapet free stock bensin umur hidup ga ya
1247,6/30/2022 9:15,kris_zagota,"RT @cnbcindonesia: Susul Pertalite, Beli LPG Subsidi Juga Akan Pakai MyPertamina https://t.co/XOzxZNjVt7",positif,susul pertalite beli lpg subsidi pakai mypertamina
1248,6/30/2022 9:15,jabarekspres,"Penerapan Aplikasi Mypertamina, Pengamat: Harus Dipersiapkan Tim Pendukung https://t.co/qaph9tWuqw",positif,terap aplikasi mypertamina amat siap tim dukung
1249,6/30/2022 9:15,muhadikoko,"@micintaiimu fak juni, fak mypertamina.",netral,fak juni fak mypertamina
1250,6/30/2022 9:15,KuretaID,Pendaftaran MyPertamina Hanya untuk Pemilik Kendaraan Roda Empat https://t.co/v4IP6roKdP,netral,daftar mypertamina milik kendara roda
1251,6/30/2022 9:15,drMenawan,"RT @MoelyonovDjalil: Ketika mens sana in corpore sano sedang tidak bekerja, yang terjadi adalah... Setelah ganti nama jalan, ganti nama rum…",netral,mens in corpore sano ganti nama jalan ganti nama rum
1252,6/30/2022 9:14,mjanuarrama,"Sekarang beli bensin sudah pakai aplikasi mypertamina, setelah itu nanti kalo mau ke toilet ada yang namanya aplikasi myboker 😂",netral,beli bensin pakai aplikasi mypertamina kalo toilet nama aplikasi myboker
1253,6/30/2022 9:14,PRFMnews,Pemkot Bandung: Pengendara Motor Tak Perlu Pakai Aplikasi MyPertamina untuk Beli Pertalite https://t.co/2ox2enSB2m,negatif,pemkot bandung kendara motor pakai aplikasi mypertamina beli pertalite
1254,6/30/2022 9:14,Mas_Kokoh,Supaya masyarakat tahu dan tidak tertipu mana yang PERTAMINA ORIGINAL dan PERTAMINA IMITASI kan ? @Ahok https://t.co/ax3K2Wxggy,negatif,masyarakat tipu pertamina original pertamina imitasi
1255,6/30/2022 9:14,yahyaumar,Pendaftaran BBM Subsidi Lewat Website MyPertamina Khusus untuk Roda Empat https://t.co/uhSGZSzHSM,positif,daftar bbm subsidi website mypertamina khusus roda
1256,6/30/2022 9:14,KuretaID,Pemilik Kendaraan Roda Dua Tidak Wajib Daftar di Aplikasi MyPertamina https://t.co/3Un6gSro5o,negatif,milik kendara roda wajib daftar aplikasi mypertamina
1257,6/30/2022 9:13,dallco_coro,"RT @antaranews: ""Kami tegaskan tidak wajib memiliki aplikasi MyPertamina...,"" kata Sekretaris Perusahaan Pertamina Patra Niaga.  https://t.…",negatif,tegas wajib milik aplikasi mypertamina sekretaris usaha pertamina patra niaga
1258,6/30/2022 9:13,PRDepok,"Belum Mendaftar di Situs MyPertamina, Masih Bisakah Beli Pertalite dan Solar? https://t.co/BVVXpsQKA5",netral,daftar situs mypertamina beli pertalite solar
1259,6/30/2022 9:13,aktualofficial,Hanya Roda Empat Yang Harus Daftarkan MyPertamina https://t.co/esZQhpADzs,netral,roda daftar mypertamina
1260,6/30/2022 9:13,Yoevs1,"@SheillaG_ @sunarto2009 @CNNIndonesia Poin kedua ini gak masuk sama penjelasan Pertamina sendiri. Karena mendaftar jg butuh email.  Kedua ini implementasi masih roda 4, masalahnya model kaya bemo jg kan roda 4 dan sopir bemo belum tentu punya email. Ini masih cm bemo  https://t.co/czKTFDn633",positif,poin gak masuk jelas pertamina daftar jg butuh email implementasi roda model kaya bemo jg roda sopir bemo email cm bemo
1261,6/30/2022 9:11,ruanganalisa,Uji Titik Nyala Minyak Agar Tidak Meledak  #insight #insights #info #MyPertamina #Pertamina #Flashpoint #MinyakUntukKita #oilprice #Oil #FEARLESS  https://t.co/TJEPriTTQu,negatif,uji titik nyala minyak ledak insight insights info mypertamina pertamina flashpoint minyakuntukkita oilprice oil fearless
1262,6/30/2022 9:11,UkanIbrahim,"@geloraco Wow, masyarakat beli gas melon dan Pertalite serta solar tidak pake duit alias uang lagi, keren donk Pertamina, iya kan sudah diganti beli Pertalite, solar dan gas melon dengan aplikasi MyPertamina. Ini baru membahagiakan rakyat, cukup pake aplikasi MyPertamina tidak pake uang!.",netral,wow masyarakat beli gas melon pertalite solar pake duit alias uang keren donk pertamina iya ganti beli pertalite solar gas melon aplikasi mypertamina bahagia rakyat pake aplikasi mypertamina pake uang
1263,6/30/2022 9:11,Irenendacc,"Beli Pertalite dan Solar Wajib Pakai Aplikasi MyPertamina Per 1 Juli 2022, Ini Cara dan Daftar Wilayahnya https://t.co/EyuP2AgTYI #pertalite",negatif,beli pertalite solar wajib pakai aplikasi mypertamina juli daftar wilayah pertalite
1264,6/30/2022 9:10,UkanIbrahim,"Wow, masyarakat beli gas melon dan Pertalite serta solar tidak pake duit alias uang lagi, keren donk Pertamina, iya kan sudah diganti beli Pertalite, solar dan gas melon dengan aplikasi MyPertamina. Ini baru membahagiakan rakyat, cukup pake aplikasi MyPertamina tidak pake uang!. https://t.co/2yY8xO0wNW",netral,wow masyarakat beli gas melon pertalite solar pake duit alias uang keren donk pertamina iya ganti beli pertalite solar gas melon aplikasi mypertamina bahagia rakyat pake aplikasi mypertamina pake uang
1265,6/30/2022 9:10,JatengPos,Pendaftaran Pada Website MyPertamina Khusus Roda Empat https://t.co/3wnnDMyfmv,netral,daftar website mypertamina khusus roda
1266,6/30/2022 9:10,prvinglez,"@alsalsabila_ terakhirkan, soalnya besok udh make mypertamina itu. nah tp kalo motor jg make itu jg ya brati?",netral,akhir besok udh make mypertamina tp kalo motor jg make jg ya brati
1267,6/30/2022 9:10,jabarekspres,"Kocak! MyPertamina Ada Versi Mod, Benarkah Dapat Unlimited Money? https://t.co/HCrW07setl",netral,kocak mypertamina versi mod unlimited money
1268,6/30/2022 9:09,TWJagratara,haruskah di install..??? #MyPertamina https://t.co/XXviuO4an2,netral,harus install mypertamina
1269,6/30/2022 9:09,olwisdebad1,@ramgabut isiin mypertamina ya,netral,isiin mypertamina ya
1270,6/30/2022 9:08,arekbiasane,Yg buat aturan ngisi bensin pake mypertamina mungkin blm pernah ngerasain pagi2 mau berangkat kerja antri di pom bensin tapi pertalite dibatasin bahkan baru tersedia agak siangan.   Tentu saja yg buat aturan pemerintah Somalia dong yaa,netral,yg atur ngisi bensin pake mypertamina blm ngerasain pagi berangkat kerja antri pom bensin pertalite dibatasin sedia siang yg atur perintah somalia yaa
1271,6/30/2022 9:08,rizki_mizuki,"RT @mojokdotco: Akan dilakukan uji coba beli bensin bersubsidi wajib daftar dulu via aplikasi MyPertamina. Dan ini lumayan ribet, terutama…",positif,uji coba beli bensin subsidi wajib daftar via aplikasi mypertamina lumayan ribet
1272,6/30/2022 9:08,Mnintonugroho,Aturan penggunaan beli bensin pake MyPertamina jelas2 masih dalam tahap uji coba 11 daerah dan masih diperuntukkan untuk kendaraan roda 4. Tapi rasanya udah pada kayak kebakaran jenggot aja wkwk,netral,atur guna beli bensin pake mypertamina tahap uji coba daerah untuk kendara roda udah kayak bakar jenggot aja wkwk
1273,6/30/2022 9:08,lovable_bee,"@oktizentata @PRFMnews Kan beli pertalitenya nanti ga perlu pakai aplikasi, QR code nya aja yang dipakai, QR code nya bisa disave di galery hape. Buat dapat QR code registrasi dulu ke web mypertamina",negatif,beli pertalitenya ga pakai aplikasi qr code nya aja pakai qr code nya disave galery hape qr code registrasi web mypertamina
1274,6/30/2022 9:08,DwiCahyoAgi,@AcheRyanRules @seorangivan Solar kan pakai mypertamina juga...,netral,solar pakai mypertamina
1275,6/30/2022 9:07,detikinet,Apliksi MyPertamina dibanjiri review bintang 1 menjelang regulasi pembelian BBM Pertalite dan Solar subsidi lewat aplikasi MyPertamina pada 1 Juli 2022. https://t.co/UrpZNpSpbD,netral,apliksi mypertamina banjir review bintang jelang regulasi beli bbm pertalite solar subsidi aplikasi mypertamina juli
1276,6/30/2022 9:07,RijalMuharram,"Wajib via MyPertamina itu harusnya untuk Pertamax, konsumennya mayoritas menengah ke atas, udah lebih paham teknologi, udah biasa pakai e-wallet. Lancar itu percontohan dan transisi teknologi nya. Lah ini, malah untuk Pertalite &amp; solar, logikanya dimana ya?",negatif,wajib via mypertamina pertamax konsumen mayoritas tengah udah paham teknologi udah pakai wallet lancar contoh transisi teknologi nya pertalite amp solar logika mana ya
1277,6/30/2022 9:06,yadicbk,Bila Anda jelek jangan takut mencintai karena yang seharusnya takut adalah orang yang Anda cintai  #MyPertamina,negatif,jelek takut cinta takut orang cinta mypertamina
1278,6/30/2022 9:06,Haji_Wisnu81,"Sudah install mypertamina hari ini? Biasanya saya tidak akan menginstal aplikasi yg scor diibawahh 4.5, jd bingung apa beener. Harus install? Sepertinya dimulai denngann 5 provinsi dulu... Semoga bisa dievaluasi denngaan baik.. Aamminn https://t.co/UIcZLTObwQ",negatif,install mypertamina menginstal aplikasi yg scor diibawahh jd bingung beener install denngann provinsi moga evaluasi denngaan aamminn
